id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
262452509,2006,1,regular,2006-09-02T17:00:00.000Z,,false,false,50108,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,60,23,3,14,20,,,,282,Indiana State,,35,7,14,7,7,,,,,,
262450259,2006,1,regular,2006-09-02T17:30:00.000Z,,false,false,66233,3799,Lane Stadium,259,Virginia Tech,ACC,38,21,7,7,3,,,,111,Northeastern,,0,0,0,0,0,,,,,,
262450228,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,77000,3836,Memorial Stadium,228,Clemson,ACC,54,10,14,14,16,,1663,1739,2226,Florida Atlantic,Sun Belt,6,0,0,6,0,,1159,1083,,,
262450213,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,106505,3632,Beaver Stadium,213,Penn State,Big Ten,34,10,7,7,10,,1783,1791,2006,Akron,Mid-American,16,0,3,6,7,,1429,1421,,,
262450038,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,45513,3726,Folsom Field,38,Colorado,Big 12,10,3,7,0,0,,,,147,Montana State,,19,3,3,7,6,,,,,,
262450277,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,61077,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,42,14,14,7,7,,1767,1808,276,Marshall,Conference USA,10,0,7,3,0,,1382,1341,,,
262450158,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,85181,3834,Memorial Stadium,158,Nebraska,Big 12,49,7,14,7,21,,1581,1684,2348,Louisiana Tech,Western Athletic,10,0,10,0,0,,1507,1404,,,
262450194,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,103896,3861,Ohio Stadium,194,Ohio State,Big Ten,35,21,7,0,7,,1840,1869,2459,Northern Illinois,Mid-American,12,0,3,3,6,,1581,1552,,,
262452483,2006,1,regular,2006-09-02T19:30:00.000Z,,false,true,58450,3626,Autzen Stadium,2483,Oregon,Pac-10,48,3,24,7,14,,1688,1770,24,Stanford,Pac-10,10,3,7,0,0,,1489,1407,,,
262450153,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,50000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,16,0,10,0,6,,1457,1451,164,Rutgers,Big East,21,7,7,7,0,,1500,1506,,,
262450264,2006,1,regular,2006-09-02T19:30:00.000Z,,false,false,52256,3765,Husky Stadium,264,Washington,Pac-10,35,7,14,7,7,,1443,1441,23,San José State,Western Athletic,29,6,3,6,14,,1256,1258,,,
262452751,2006,1,regular,2006-09-02T20:30:00.000Z,,false,false,18531,,,2751,Wyoming,Mountain West,38,3,7,7,21,,1445,1505,328,Utah State,Western Athletic,7,0,7,0,0,,1253,1193,,,
262450036,2006,1,regular,2006-09-02T21:00:00.000Z,,false,false,28801,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,30,13,3,7,7,,,,2692,Weber State,,6,0,3,3,0,,,,,,
262452633,2006,1,regular,2006-09-02T21:30:00.000Z,,false,false,106009,3853,Neyland Stadium,2633,Tennessee,SEC,35,7,7,21,0,,1591,1641,25,California,Pac-10,18,0,0,3,15,,1715,1665,,,
262452426,2006,1,regular,2006-09-02T21:30:00.000Z,,false,false,33809,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,28,7,7,7,7,,1567,1562,151,East Carolina,Conference USA,23,0,14,3,6,,1308,1313,,,
262450120,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,49763,3665,Maryland Stadium,120,Maryland,ACC,27,14,10,3,0,,,,2729,William & Mary,,14,0,7,0,7,,,,,,
262450152,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,57583,3670,Carter-Finley Stadium,152,NC State,ACC,23,9,7,7,0,,1573,1582,2026,Appalachian State,,10,7,0,3,0,,1369,1360,,,
262450150,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,27546,3982,Wallace Wade Stadium,150,Duke,ACC,0,0,0,0,0,,,,257,Richmond,,13,3,7,3,0,,,,,,
262450084,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,30733,3830,Memorial Stadium,84,Indiana,Big Ten,39,7,13,16,3,,1363,1410,2711,Western Michigan,Mid-American,20,3,3,7,7,,1394,1347,,,
262450057,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,90043,3634,Ben Hill Griffin Stadium,57,Florida,SEC,34,7,7,7,13,,1703,1751,2572,Southern Mississippi,Conference USA,7,7,0,0,0,,1517,1469,,,
262452116,2006,1,regular,2006-09-02T22:00:00.000Z,,false,false,29398,,,2116,UCF,Conference USA,35,14,14,0,7,,,,222,Villanova,,16,0,7,2,7,,,,,,
262450154,2006,1,regular,2006-09-02T22:30:00.000Z,,false,false,34121,3630,BB&T Field,154,Wake Forest,ACC,20,7,3,3,7,,1471,1483,183,Syracuse,Big East,10,7,3,0,0,,1395,1383,,,
262450142,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,50074,3838,Faurot Field,142,Missouri,Big 12,47,21,14,5,7,,,,93,Murray State,,7,0,0,0,7,,,,,,
262450245,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,70104,3795,Kyle Field,245,Texas A&M,Big 12,35,14,7,7,7,,,,2643,The Citadel,,3,0,3,0,0,,,,,,
262452653,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,26265,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,38,0,21,7,10,,,,2011,Alabama State,,0,0,0,0,0,,,,,,
262450356,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,45444,3832,Memorial Stadium,356,Illinois,Big Ten,42,14,14,7,7,,,,2197,Eastern Illinois,,17,0,14,0,3,,,,,,
262452641,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,50362,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,35,7,14,7,7,,1777,1811,2567,SMU,Conference USA,3,3,0,0,0,,1325,1291,,,
262450201,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,84555,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,24,7,0,14,3,,1691,1689,5,UAB,Conference USA,17,0,7,10,0,,1481,1483,,,
262450333,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,92138,3657,Bryant Denny Stadium,333,Alabama,SEC,25,3,12,7,3,,1699,1695,62,Hawai'i,Western Athletic,17,3,0,7,7,,1428,1432,,,
262450026,2006,1,regular,2006-09-02T23:00:00.000Z,,false,true,59709,1056,Rose Bowl,26,UCLA,Pac-10,31,7,7,7,10,,1565,1629,254,Utah,Mountain West,10,0,10,0,0,,1694,1630,,,
262450189,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,30307,,,189,Bowling Green,Mid-American,14,7,0,7,0,,1556,1517,275,Wisconsin,Big Ten,35,7,14,7,7,,1689,1728,,,
262450221,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,46758,3752,Heinz Field,221,Pittsburgh,Big East,38,7,10,14,7,,1551,1622,258,Virginia,ACC,13,3,7,3,0,,1619,1548,,,
262452305,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,44025,3833,Memorial Stadium,2305,Kansas,Big 12,49,14,14,7,14,,,,2466,Northwestern State,,18,6,0,6,6,,,,,,
262450197,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,41393,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,52,14,24,7,7,,,,2623,Missouri State,,10,0,0,3,7,,,,,,
262450195,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,15010,3876,Peden Stadium,195,Ohio,Mid-American,29,7,5,14,3,,,,2630,UT Martin,,3,0,0,3,0,,,,,,
262450058,2006,1,regular,2006-09-02T23:00:00.000Z,,false,false,26351,3886,Raymond James Stadium,58,South Florida,Big East,41,0,7,7,27,,,,2377,McNeese,,10,7,3,0,0,,,,,,
262452032,2006,1,regular,2006-09-02T23:05:00.000Z,,false,false,23426,,,2032,Arkansas State,Sun Belt,14,0,7,7,0,,1256,1275,349,Army,FBS Independents,6,3,0,0,3,,1364,1345,,,
262452306,2006,1,regular,2006-09-02T23:10:00.000Z,,false,false,47250,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,24,0,10,3,11,,,,2287,Illinois State,,23,3,0,7,13,,,,,,
262452132,2006,1,regular,2006-09-02T23:30:00.000Z,,false,false,18792,3854,Nippert Stadium,2132,Cincinnati,Big East,31,7,7,7,10,,,,2198,Eastern Kentucky,,0,0,0,0,0,,,,,,
262450002,2006,1,regular,2006-09-02T23:45:00.000Z,,false,false,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,40,6,13,7,14,,1781,1819,265,Washington State,Pac-10,14,7,0,7,0,,1524,1486,,,
262450059,2006,1,regular,2006-09-03T00:00:00.000Z,,false,false,56680,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,10,7,3,0,0,,1572,1575,87,Notre Dame,FBS Independents,14,0,7,7,0,,1717,1714,,,
262450099,2006,1,regular,2006-09-03T00:00:00.000Z,,false,false,92362,3958,Tiger Stadium,99,LSU,SEC,45,14,14,7,10,,1837,1898,309,Louisiana,Sun Belt,3,0,3,0,0,,1363,1302,,,
262450167,2006,1,regular,2006-09-03T00:30:00.000Z,,false,false,27535,3971,University Stadium,167,New Mexico,Mountain West,6,3,3,0,0,,,,2502,Portland State,,17,0,0,10,7,,,,,,
262450008,2006,1,regular,2006-09-03T00:45:00.000Z,,false,false,76564,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,14,0,7,0,7,,1587,1536,30,USC,Pac-10,50,3,13,14,20,,2010,2061,,,
262450242,2006,1,regular,2006-09-03T01:00:00.000Z,,false,true,23352,3895,Rice Stadium,242,Rice,Conference USA,30,0,27,3,0,,1219,1226,248,Houston,Conference USA,31,14,0,3,14,,1389,1382,,,
262452439,2006,1,regular,2006-09-03T02:00:00.000Z,,false,false,19943,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,54,3,27,0,24,,,,304,Idaho State,,10,3,0,0,7,,,,,,
262450012,2006,1,regular,2006-09-03T02:15:00.000Z,,false,true,58450,3619,Arizona Stadium,12,Arizona,Pac-10,16,3,3,7,3,,1487,1489,252,BYU,Mountain West,13,7,0,3,3,,1547,1545,,,
262450145,2006,1,regular,2006-09-03T20:30:00.000Z,,false,false,55549,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,28,0,14,7,7,,1399,1401,235,Memphis,Conference USA,25,7,7,0,11,,1491,1489,,,
262450239,2006,1,regular,2006-09-03T21:30:00.000Z,,false,false,42733,3724,Floyd Casey Stadium,239,Baylor,Big 12,7,0,7,0,0,,1350,1358,2628,TCU,Mountain West,17,0,0,10,7,,1701,1693,,,
262450097,2006,1,regular,2006-09-04T00:00:00.000Z,,false,false,42597,3873,Papa John's Cardinal Stadium,97,Louisville,Big East,59,14,17,14,14,,1862,1887,96,Kentucky,SEC,28,0,14,7,7,,1347,1322,,,
262472390,2006,1,regular,2006-09-05T00:00:00.000Z,,false,true,71481,,,2390,Miami,ACC,10,0,10,0,0,,1731,1720,52,Florida State,ACC,13,3,0,0,10,,1625,1636,,,
263532628,2006,1,postseason,2006-12-20T01:00:00.000Z,,false,false,29709,3932,Qualcomm Stadium,2628,TCU,Mountain West,37,6,10,14,7,,1846,1893,2459,Northern Illinois,Mid-American,7,0,0,0,7,,1565,1518,,,
263552483,2006,1,postseason,2006-12-22T01:00:00.000Z,,false,true,44615,3914,Sam Boyd Stadium,2483,Oregon,Pac-10,8,0,0,0,8,,1644,1594,252,BYU,Mountain West,38,0,17,7,14,,1920,1970,,,
263562653,2006,1,postseason,2006-12-23T01:00:00.000Z,,false,false,24791,3493,Mercedes-Benz Superdome,2653,Troy,Sun Belt,41,21,7,3,10,,1209,1281,242,Rice,Conference USA,17,7,3,0,7,,1310,1238,,,
263570151,2006,1,postseason,2006-12-23T18:00:00.000Z,,false,false,32023,3803,Legion Field,151,East Carolina,Conference USA,7,7,0,0,0,,1448,1424,58,South Florida,Big East,24,14,10,0,0,,1616,1640,,,
263570023,2006,1,postseason,2006-12-23T21:30:00.000Z,,false,false,34111,3971,University Stadium,23,San José State,Western Athletic,20,0,13,7,0,,1378,1396,167,New Mexico,Mountain West,12,0,3,0,9,,1476,1458,,,
263570254,2006,1,postseason,2006-12-24T01:00:00.000Z,,false,false,32412,3616,Amon G. Carter Stadium,254,Utah,Mountain West,25,3,6,10,6,,1653,1670,202,Tulsa,Conference USA,13,0,7,0,6,,1583,1566,,,
263580062,2006,1,postseason,2006-12-25T01:00:00.000Z,,false,false,40623,3610,Aloha Stadium,62,Hawai'i,Western Athletic,41,0,3,21,17,,1853,1870,9,Arizona State,Pac-10,24,3,7,0,14,,1628,1611,,,
263602117,2006,1,postseason,2006-12-27T00:30:00.000Z,,false,false,54113,,,2117,Central Michigan,Mid-American,31,14,7,7,3,,1539,1557,2393,Middle Tennessee,Sun Belt,14,0,7,0,7,,1325,1307,,,
263610026,2006,1,postseason,2006-12-28T01:00:00.000Z,,false,false,40331,,,26,UCLA,Pac-10,27,10,10,7,0,,1678,1635,52,Florida State,ACC,44,7,6,10,21,,1664,1707,,,
263620333,2006,1,postseason,2006-12-28T21:30:00.000Z,,false,false,45054,,,333,Alabama,SEC,31,7,7,3,14,,1664,1660,197,Oklahoma State,Big 12,34,7,17,0,10,,1670,1674,,,
263622306,2006,1,postseason,2006-12-29T01:00:00.000Z,,false,false,52210,,,2306,Kansas State,Big 12,10,0,10,0,0,,1556,1501,164,Rutgers,Big East,37,14,3,14,6,,1710,1765,,,
263620025,2006,1,postseason,2006-12-29T01:00:00.000Z,,false,false,62395,3932,Qualcomm Stadium,25,California,Pac-10,45,7,7,14,17,,1849,1934,245,Texas A&M,Big 12,10,7,3,0,0,,1749,1664,,,
263630096,2006,1,postseason,2006-12-29T18:00:00.000Z,,false,false,0,3810,Nissan Stadium,96,Kentucky,SEC,28,7,7,7,7,,1425,1469,228,Clemson,ACC,20,0,6,0,14,,1878,1834,,,
263630142,2006,1,postseason,2006-12-29T19:00:00.000Z,,false,false,48732,3946,Sun Bowl Stadium,142,Missouri,Big 12,38,7,10,14,7,,1729,1722,204,Oregon State,Pac-10,39,14,0,7,18,,1609,1616,,,
263632579,2006,1,postseason,2006-12-29T21:30:00.000Z,,false,false,56103,3805,Liberty Bowl Memorial Stadium,2579,South Carolina,SEC,44,7,20,3,14,,1749,1752,248,Houston,Conference USA,36,7,21,0,8,,1599,1596,,,
263630135,2006,1,postseason,2006-12-30T00:30:00.000Z,,false,false,48391,3947,Sun Devil Stadium,135,Minnesota,Big Ten,41,14,21,3,0,,1679,1678,2641,Texas Tech,Big 12,44,0,7,7,24,,1742,1743,,,
263630120,2006,1,postseason,2006-12-30T01:00:00.000Z,,false,false,40168,,,120,Maryland,ACC,24,7,14,3,0,,1517,1559,2509,Purdue,Big Ten,7,0,7,0,0,,1566,1524,,,
263640103,2006,1,postseason,2006-12-30T18:00:00.000Z,,false,false,52303,,,103,Boston College,ACC,25,6,10,0,9,,1777,1772,2426,Navy,FBS Independents,24,7,14,3,0,,1586,1591,,,
263642294,2006,1,postseason,2006-12-30T21:30:00.000Z,,false,false,65875,3604,Alamodome,2294,Iowa,Big Ten,24,14,0,7,3,,1657,1675,251,Texas,Big 12,26,3,7,10,6,,2062,2044,,,
263640259,2006,1,postseason,2006-12-31T01:00:00.000Z,,false,false,75406,3495,Georgia Dome,259,Virginia Tech,ACC,24,0,21,0,3,,1925,1903,61,Georgia,SEC,31,3,0,10,18,,1818,1840,,,
263652440,2006,1,postseason,2007-01-01T00:30:00.000Z,,false,false,28652,3653,Albertsons Stadium,2440,Nevada,Western Athletic,20,2,9,3,6,,1608,1609,2390,Miami,ACC,21,7,7,7,0,,1662,1661,,,
270010213,2006,1,postseason,2007-01-01T16:00:00.000Z,,false,false,65601,3886,Raymond James Stadium,213,Penn State,Big Ten,20,0,10,0,10,,1770,1789,2633,Tennessee,SEC,10,3,7,0,0,,1795,1776,,,OUTBACK BOWL AT TAMPA FL
270010158,2006,1,postseason,2007-01-01T16:30:00.000Z,,false,false,66777,,,158,Nebraska,Big 12,14,7,7,0,0,,1817,1808,2,Auburn,SEC,17,7,7,3,0,,1737,1746,,,COTTON BOWL AT DALLAS TX
270010275,2006,1,postseason,2007-01-01T18:00:00.000Z,,false,false,60774,,,275,Wisconsin,Big Ten,17,10,7,0,0,,1908,1907,8,Arkansas,SEC,14,7,0,0,7,,1763,1764,,,CAPITAL ONE BOWL AT ORLANDO FL
270010277,2006,1,postseason,2007-01-01T18:00:00.000Z,,false,false,67714,,,277,West Virginia,Big East,38,7,10,21,0,,1874,1872,59,Georgia Tech,ACC,35,14,14,7,0,,1658,1660,,,GATOR BOWL AT JACKSONVILLE FL
270010130,2006,1,postseason,2007-01-01T21:30:00.000Z,,false,true,93852,1056,Rose Bowl,130,Michigan,Big Ten,18,0,3,0,15,,1908,1892,30,USC,Pac-10,32,3,0,16,13,,2075,2091,,,ROSE BOWL AT PASADENA CA
270010201,2006,1,postseason,2007-01-02T01:30:00.000Z,,false,false,73719,,,201,Oklahoma,Big 12,42,7,3,7,18,,1923,1921,68,Boise State,Western Athletic,43,14,7,7,7,,1903,1905,,,FIESTA BOWL AT GLENDALE AZ
270020154,2006,1,postseason,2007-01-03T01:00:00.000Z,,false,false,74470,3948,Hard Rock Stadium,154,Wake Forest,ACC,13,0,3,7,3,,1689,1695,97,Louisville,Big East,24,0,10,0,14,,2046,2040,,,ORANGE BOWL AT MIAMI FL
270030099,2006,1,postseason,2007-01-04T01:00:00.000Z,,false,false,77781,3493,Mercedes-Benz Superdome,99,LSU,SEC,41,14,7,13,7,,2035,2078,87,Notre Dame,FBS Independents,14,7,7,0,0,,1798,1755,,,SUGAR BOWL AT NEW ORLEANS LA
270062132,2006,1,postseason,2007-01-06T17:00:00.000Z,,false,false,26717,,,2132,Cincinnati,Big East,27,14,10,0,3,,1550,1550,2711,Western Michigan,Mid-American,24,0,17,0,7,,1450,1450,,,INTERNATIONAL BOWL AT TORONTO ON
270072572,2006,1,postseason,2007-01-08T01:00:00.000Z,,false,false,38751,3797,Ladd Peebles Stadium,2572,Southern Mississippi,Conference USA,28,0,21,7,0,,1577,1606,195,Ohio,Mid-American,7,0,0,0,7,,1369,1340,,,GMAC BOWL AT MOBILE AL
270080194,2006,1,postseason,2007-01-09T01:00:00.000Z,,false,false,74628,,,194,Ohio State,Big Ten,14,7,7,0,0,,2158,2042,57,Florida,SEC,41,14,20,0,7,,1856,1972,,,BCS NATIONAL CHAMPIONSHIP AT GLENDALE AZ
262500068,2006,2,regular,2006-09-07T23:30:00.000Z,,false,false,30711,3653,Albertsons Stadium,68,Boise State,Western Athletic,42,7,21,7,7,,1711,1756,204,Oregon State,Pac-10,14,14,0,0,0,,1463,1418,,,
262512132,2006,2,regular,2006-09-09T00:00:00.000Z,,false,true,20611,3854,Nippert Stadium,2132,Cincinnati,Big East,15,0,0,7,8,,1351,1335,221,Pittsburgh,Big East,33,0,7,16,10,,1622,1638,,,
262520152,2006,2,regular,2006-09-09T16:00:00.000Z,,false,false,56103,3670,Carter-Finley Stadium,152,NC State,ACC,17,0,0,3,14,,1582,1567,2006,Akron,Mid-American,20,0,7,0,13,,1421,1436,,,
262520164,2006,2,regular,2006-09-09T16:00:00.000Z,,false,false,0,3754,High Point Solutions Stadium,164,Rutgers,Big East,33,20,10,3,0,,1506,1565,356,Illinois,Big Ten,0,0,0,0,0,,1248,1189,,,
262520153,2006,2,regular,2006-09-09T16:00:00.000Z,,false,true,57000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,10,3,0,0,7,,1451,1433,259,Virginia Tech,ACC,35,7,7,7,14,,1891,1909,,,
262520218,2006,2,regular,2006-09-09T16:00:00.000Z,,false,false,16015,3806,Lincoln Financial Field,218,Temple,FBS Independents,0,0,0,0,0,,1108,1022,97,Louisville,Big East,62,14,28,7,13,,1887,1973,,,
262520154,2006,2,regular,2006-09-09T16:00:00.000Z,,false,true,26071,3630,BB&T Field,154,Wake Forest,ACC,14,0,0,7,7,,1483,1475,150,Duke,ACC,13,3,7,3,0,,1211,1219,,,
262520130,2006,2,regular,2006-09-09T16:00:00.000Z,,false,false,108712,3558,Michigan Stadium,130,Michigan,Big Ten,41,14,10,10,7,,1751,1772,2117,Central Michigan,Mid-American,17,0,10,0,7,,1380,1359,,,
262520344,2006,2,regular,2006-09-09T16:30:00.000Z,,false,true,43640,3693,Davis Wade Stadium,344,Mississippi State,SEC,0,0,0,0,0,,1350,1310,2,Auburn,SEC,34,7,10,14,3,,1819,1859,,,
262520142,2006,2,regular,2006-09-09T16:30:00.000Z,,false,false,51112,3838,Faurot Field,142,Missouri,Big 12,34,10,7,10,7,,1534,1588,145,Ole Miss,SEC,7,0,7,0,0,,1401,1347,,,
262520349,2006,2,regular,2006-09-09T17:00:00.000Z,,false,false,25123,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,17,7,7,0,0,,1345,1344,2309,Kent State,Mid-American,14,7,0,0,7,,1181,1182,,,
262522509,2006,2,regular,2006-09-09T17:00:00.000Z,,false,false,53668,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,38,0,10,7,14,,1633,1637,193,Miami (OH),Mid-American,31,0,3,14,14,,1525,1521,,,
262520277,2006,2,regular,2006-09-09T17:00:00.000Z,,false,false,59504,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,52,14,14,10,14,,,,331,Eastern Washington,,3,0,3,0,0,,,,,,
262522426,2006,2,regular,2006-09-09T17:30:00.000Z,,false,false,30117,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,21,7,7,7,0,,1562,1559,113,UMass,,20,14,0,3,3,,1445,1448,,,
262520158,2006,2,regular,2006-09-09T17:30:00.000Z,,false,false,84076,3834,Memorial Stadium,158,Nebraska,Big 12,56,14,14,14,14,,,,2447,Nicholls,,7,0,0,0,7,,,,,,
